Measurement Started:	2024/10/03 11:14:45

Operator:	Operator_2d226185_e3f33b7d
Diaphragm:	1
Thikness:	1
Porosity:	1
Electrolyte:	1
Electrodes:	1
Electrodes Area [cm²]:	19.250

Measurement Setup:
Current Density Mode:	Constant
Value [mA/cm²]:	NAN
Pump Speed Mode:	Constant
Value [ml/min]:	NAN
Experiment Running Time [h]:	10.00

Measurement Data:
TimeStamp	Voltage [V]	H2 Flow	O2 Flow	H2 Purity [%]	O2 Purity [%]	Current [A]	H2 Pressure [bar]	O2 Pressure [bar]	SetPressure [bar]	Cathode Temp [°C]	Anode Temp [°C]	Cell Inlet Temp [°C]	[H2 Level [%]	O2 Level [%]
2024/10/03 11:15:22	0.0373	0.0000	0.0000	0.0000	0.0000	0.0000	0.0653	0.0134	5.0000	23.4549	23.4202	23.4159	1.4185	0.0000
2024/10/03 11:15:22	0.0424	0.0000	0.0000	0.0000	0.0000	0.0000	0.0443	0.0121	5.0000	23.4556	23.4134	23.4176	1.2096	0.0000
2024/10/03 11:15:23	0.0422	0.0000	0.0000	0.0000	0.0000	0.0000	0.0509	0.0045	5.0000	23.4526	23.4113	23.4117	1.2405	0.0000
2024/10/03 11:15:24	0.0406	0.0000	0.0000	0.0000	0.0000	0.0000	0.0512	0.0168	5.0000	23.4581	23.4233	23.4114	1.3413	0.0000
2024/10/03 11:15:25	0.0384	0.0000	0.0000	0.0000	0.0000	0.0000	0.0695	0.0000	5.0000	23.4538	23.4100	23.4200	1.2245	0.0000
2024/10/03 11:15:26	0.0328	0.0000	0.0000	0.0000	0.0000	0.0000	0.0665	0.0042	5.0000	23.4657	23.4263	23.4234	1.3742	0.0000
2024/10/03 11:15:27	0.0364	0.0000	0.0000	0.0000	0.0000	0.0000	0.0746	0.0000	5.0000	23.4514	23.4243	23.4089	1.2716	0.0000
2024/10/03 11:15:28	0.0430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0441	0.0000	5.0000	23.4529	23.4300	23.4224	1.3496	0.0000
2024/10/03 11:15:29	0.0413	0.0000	0.0000	0.0000	0.0000	0.0000	0.0554	0.0202	5.0000	23.4495	23.4209	23.4184	1.2159	0.0000
2024/10/03 11:15:30	0.0398	0.0000	0.0000	0.0000	0.0000	0.0000	0.0377	0.0003	5.0000	23.4704	23.4233	23.4102	1.4131	0.0000
2024/10/03 11:15:31	0.0327	0.0000	0.0000	0.0000	0.0000	0.0000	0.0610	0.0265	5.0000	23.4433	23.4210	23.4056	1.4333	0.0000
2024/10/03 11:15:32	0.0375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0399	0.0000	5.0000	23.4640	23.4142	23.4189	1.5880	0.0000
2024/10/03 11:15:33	0.0413	0.0000	0.0000	0.0000	0.0000	0.0000	0.0488	0.0000	5.0000	23.4592	23.4116	23.4054	1.6189	0.0000
2024/10/03 11:15:33	0.0424	0.0000	0.0000	0.0000	0.0000	0.0000	0.0592	0.0118	5.0000	23.4559	23.4063	23.4203	1.4814	0.0000
2024/10/03 11:15:34	0.0410	0.0000	0.0000	0.0000	0.0000	0.0000	0.0700	0.0109	5.0000	23.4583	23.4105	23.4095	1.6191	0.0000
2024/10/03 11:15:35	0.0354	0.0000	0.0000	0.0000	0.0000	0.0000	0.0527	0.0032	5.0000	23.4440	23.4150	23.4143	1.7802	0.0000
2024/10/03 11:15:36	0.0343	0.0000	0.0000	0.0000	0.0000	0.0000	0.0455	0.0000	5.0000	23.4531	23.4118	23.4053	1.6579	0.0000
2024/10/03 11:15:37	0.0372	0.0000	0.0000	0.0000	0.0000	0.0000	0.0564	0.0031	5.0000	23.4428	23.4166	23.3973	1.5678	0.0000
2024/10/03 11:15:38	0.0428	0.0000	0.0000	0.0000	0.0000	0.0000	0.0641	0.0072	5.0000	23.4544	23.4215	23.4102	1.6213	0.0000
2024/10/03 11:15:39	0.0431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0681	0.0000	5.0000	23.4376	23.4073	23.4115	1.3966	0.0000
2024/10/03 11:15:40	0.0414	0.0000	0.0000	0.0000	0.0000	0.0000	0.0539	0.0000	5.0000	23.4511	23.4247	23.4134	1.4818	0.0000
2024/10/03 11:15:41	0.0404	0.0000	0.0000	0.0000	0.0000	0.0000	0.0687	0.0096	5.0000	23.4506	23.3977	23.3982	1.7679	0.0000
2024/10/03 11:15:42	0.0337	0.0000	0.0000	0.0000	0.0000	0.0000	0.0766	0.0102	5.0000	23.4634	23.4102	23.4005	1.7536	0.0000
2024/10/03 11:15:42	0.0331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0686	0.0053	5.0000	23.4581	23.4179	23.4083	1.7908	0.0000
2024/10/03 11:15:43	0.0366	0.0000	0.0000	0.0000	0.0000	0.0000	0.0676	0.0000	5.0000	23.4515	23.4113	23.3967	1.7922	0.0000
2024/10/03 11:15:44	0.0435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0692	0.0115	5.0000	23.4489	23.4114	23.4071	1.7217	0.0000
2024/10/03 11:15:45	0.0429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0496	0.0024	5.0000	23.4403	23.4071	23.4010	1.7944	0.0000
2024/10/03 11:15:46	0.0414	0.0000	0.0000	0.0000	0.0000	0.0000	0.0517	0.0071	5.0000	23.4437	23.4054	23.3998	1.9679	0.0000
2024/10/03 11:15:47	0.0402	0.0000	0.0000	0.0000	0.0000	0.0000	0.0525	0.0000	5.0000	23.4504	23.4147	23.4035	1.8208	0.0000
2024/10/03 11:15:48	0.0393	0.0000	0.0000	0.0000	0.0000	0.0000	0.0690	0.0097	5.0000	23.4385	23.4035	23.3941	1.7832	0.0000
2024/10/03 11:15:49	0.0333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0701	0.0000	5.0000	23.4281	23.4091	23.3930	1.9071	0.0000
2024/10/03 11:15:50	0.0376	0.0000	0.0000	0.0000	0.0000	0.0000	0.0720	0.0171	5.0000	23.4389	23.4021	23.3833	1.9872	0.0000
2024/10/03 11:15:51	0.0377	0.0000	0.0000	0.0000	0.0000	0.0000	0.0705	0.0000	5.0000	23.4419	23.4076	23.3838	2.0636	0.0000
2024/10/03 11:15:52	0.0434	0.0000	0.0000	0.0000	0.0000	0.0000	0.0836	0.0058	5.0000	23.4541	23.4029	23.3934	2.0972	0.0000
2024/10/03 11:15:52	0.0417	0.0000	0.0000	0.0000	0.0000	0.0000	0.0746	0.0000	5.0000	23.4470	23.4081	23.3957	1.9244	0.0000
2024/10/03 11:15:53	0.0410	0.0000	0.0000	0.0000	0.0000	0.0000	0.0660	0.0088	5.0000	23.4513	23.4040	23.4020	1.8197	0.0000
2024/10/03 11:15:54	0.0398	0.0000	0.0000	0.0000	0.0000	0.0000	0.0472	0.0000	5.0000	23.4430	23.4088	23.4007	1.8801	0.0000
2024/10/03 11:15:55	0.0331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0744	0.0076	5.0000	23.4294	23.3997	23.3916	1.8223	0.0000
2024/10/03 11:15:56	0.0325	0.0000	0.0000	0.0000	0.0000	0.0000	0.0644	0.0000	5.0000	23.4352	23.4031	23.3866	1.8791	0.0000
2024/10/03 11:15:57	0.0377	0.0000	0.0000	0.0000	0.0000	0.0000	0.0562	0.0164	5.0000	23.4276	23.3939	23.3931	2.0340	0.0000
2024/10/03 11:15:58	0.0366	0.0000	0.0000	0.0000	0.0000	0.0000	0.0660	0.0000	5.0000	23.4583	23.3912	23.3949	1.9730	0.0000
2024/10/03 11:15:59	0.0371	0.0000	0.0000	0.0000	0.0000	0.0000	0.0863	0.0037	5.0000	23.4471	23.4062	23.3931	1.8945	0.0000
2024/10/03 11:16:00	0.0438	0.0000	0.0000	0.0000	0.0000	0.0000	0.0571	0.0038	5.0000	23.4270	23.3925	23.3860	2.0353	0.0000
2024/10/03 11:16:01	0.0437	0.0000	0.0000	0.0000	0.0000	0.0000	0.0664	0.0027	5.0000	23.4277	23.3889	23.3932	1.8650	0.0000
2024/10/03 11:16:02	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0661	0.0034	5.0000	23.4391	23.3976	23.3946	1.9642	0.0000
2024/10/03 11:16:02	0.0435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0585	0.0000	5.0000	23.4334	23.3884	23.3830	2.2043	0.0000
2024/10/03 11:16:03	0.0432	0.0000	0.0000	0.0000	0.0000	0.0000	0.0571	0.0000	5.0000	23.4353	23.3840	23.3900	1.9892	0.0000
2024/10/03 11:16:04	0.0424	0.0000	0.0000	0.0000	0.0000	0.0000	0.0794	0.0149	5.0000	23.4361	23.3840	23.3841	1.9793	0.0000
2024/10/03 11:16:05	0.0431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0486	0.0000	5.0000	23.4350	23.3791	23.3898	2.1705	0.0000
2024/10/03 11:16:06	0.0423	0.0000	0.0000	0.0000	0.0000	0.0000	0.0526	0.0054	5.0000	23.4368	23.3921	23.3840	2.2309	0.0000
2024/10/03 11:16:07	0.0422	0.0000	0.0000	0.0000	0.0000	0.0000	0.0604	0.0000	5.0000	23.4286	23.3892	23.3793	2.1831	0.0000
2024/10/03 11:16:08	0.0420	0.0000	0.0000	0.0000	0.0000	0.0000	0.0780	0.0092	5.0000	23.4345	23.3751	23.3847	2.0625	0.0000
2024/10/03 11:16:09	0.0411	0.0000	0.0000	0.0000	0.0000	0.0000	0.0655	0.0061	5.0000	23.4307	23.3888	23.3832	1.8943	0.0000
2024/10/03 11:16:10	0.0407	0.0000	0.0000	0.0000	0.0000	0.0000	0.0657	0.0060	5.0000	23.4256	23.3806	23.3934	1.9209	0.0000
2024/10/03 11:16:11	0.0410	0.0000	0.0000	0.0000	0.0000	0.0000	0.0750	0.0097	5.0000	23.4248	23.3963	23.3835	1.8940	0.0000
2024/10/03 11:16:11	0.0406	0.0000	0.0000	0.0000	0.0000	0.0000	0.0698	0.0069	5.0000	23.4292	23.3902	23.3767	1.9854	0.0000
2024/10/03 11:16:12	0.0338	0.0000	0.0000	0.0000	0.0000	0.0000	0.0626	0.0000	5.0000	23.4150	23.3795	23.3770	1.8625	0.0000
2024/10/03 11:16:13	0.0325	0.0000	0.0000	0.0000	0.0000	0.0000	0.0531	0.0000	5.0000	23.4168	23.3945	23.3741	1.8843	0.0000
2024/10/03 11:16:14	0.0327	0.0000	0.0000	0.0000	0.0000	0.0000	0.0782	0.0020	5.0000	23.4349	23.3782	23.3738	1.9932	0.0000
2024/10/03 11:16:15	0.0358	0.0000	0.0000	0.0000	0.0000	0.0000	0.0802	0.0080	5.0000	23.4268	23.3776	23.3770	1.7470	0.0000
2024/10/03 11:16:16	0.0375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0732	0.0160	5.0000	23.4383	23.3915	23.3821	1.6865	0.0000
2024/10/03 11:16:17	0.0378	0.0000	0.0000	0.0000	0.0000	0.0000	0.0521	0.0011	5.0000	23.4234	23.3822	23.3687	1.7888	0.0000
2024/10/03 11:16:18	0.0441	0.0000	0.0000	0.0000	0.0000	0.0000	0.0662	0.0076	5.0000	23.4210	23.3768	23.3729	1.8367	0.0000
2024/10/03 11:16:19	0.0433	0.0000	0.0000	0.0000	0.0000	0.0000	0.0552	0.0109	5.0000	23.4187	23.3870	23.3842	1.8475	0.0000
2024/10/03 11:16:20	0.0423	0.0000	0.0000	0.0000	0.0000	0.0000	0.0741	0.0182	5.0000	23.4228	23.3746	23.3850	1.9896	0.0000
2024/10/03 11:16:20	0.0408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0675	0.0048	5.0000	23.4291	23.3915	23.3740	1.6836	0.0000
2024/10/03 11:16:21	0.0387	0.0000	0.0000	0.0000	0.0000	0.0000	0.0788	0.0015	5.0000	23.4137	23.3713	23.3662	1.8746	0.0000
2024/10/03 11:16:22	0.0332	0.0000	0.0000	0.0000	0.0000	0.0000	0.0709	0.0138	5.0000	23.4028	23.3888	23.3676	1.8234	0.0000
2024/10/03 11:16:23	0.0372	0.0000	0.0000	0.0000	0.0000	0.0000	0.0754	0.0000	5.0000	23.4213	23.3821	23.3777	1.8228	0.0000
2024/10/03 11:16:24	0.0436	0.0000	0.0000	0.0000	0.0000	0.0000	0.0627	0.0055	5.0000	23.4128	23.3796	23.3792	1.7202	0.0000
2024/10/03 11:16:25	0.0427	0.0000	0.0000	0.0000	0.0000	0.0000	0.0723	0.0070	5.0000	23.4224	23.3769	23.3771	1.8488	0.0000
2024/10/03 11:16:26	0.0409	0.0000	0.0000	0.0000	0.0000	0.0000	0.0883	0.0234	5.0000	23.4235	23.3710	23.3659	1.8068	0.0000
2024/10/03 11:16:27	0.0384	0.0000	0.0000	0.0000	0.0000	0.0000	0.0609	0.0000	5.0000	23.4240	23.3681	23.3779	1.6502	0.0000
2024/10/03 11:16:28	0.0334	0.0000	0.0000	0.0000	0.0000	0.0000	0.0773	0.0115	5.0000	23.4078	23.3754	23.3773	1.7880	0.0000
2024/10/03 11:16:29	0.0378	0.0000	0.0000	0.0000	0.0000	0.0000	0.0732	0.0000	5.0000	23.3917	23.3709	23.3720	1.6728	0.0000
2024/10/03 11:16:29	0.0433	0.0000	0.0000	0.0000	0.0000	0.0000	0.0727	0.0068	5.0000	23.4141	23.3696	23.3656	1.4984	0.0000
2024/10/03 11:16:30	0.0434	0.0000	0.0000	0.0000	0.0000	0.0000	0.0620	0.0041	5.0000	23.4116	23.3699	23.3697	1.6305	0.0000
2024/10/03 11:16:31	0.0414	0.0000	0.0000	0.0000	0.0000	0.0000	0.0603	0.0128	5.0000	23.4176	23.3796	23.3637	1.5567	0.0000
2024/10/03 11:16:32	0.0406	0.0000	0.0000	0.0000	0.0000	0.0000	0.0629	0.0079	5.0000	23.4251	23.3717	23.3702	1.4956	0.0000
2024/10/03 11:16:33	0.0328	0.0000	0.0000	0.0000	0.0000	0.0000	0.0781	0.0138	5.0000	23.4113	23.3866	23.3819	1.4766	0.0000
2024/10/03 11:16:34	0.0344	0.0000	0.0000	0.0000	0.0000	0.0000	0.0498	0.0045	5.0000	23.4052	23.3671	23.3803	1.5916	0.0000
2024/10/03 11:16:35	0.0377	0.0000	0.0000	0.0000	0.0000	0.0000	0.0869	0.0000	5.0000	23.4075	23.3767	23.3549	1.5180	0.0000
2024/10/03 11:16:36	0.0441	0.0000	0.0000	0.0000	0.0000	0.0000	0.0510	0.0071	5.0000	23.4218	23.3802	23.3758	1.3458	0.0000
2024/10/03 11:16:37	0.0429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0635	0.0057	5.0000	23.4042	23.3570	23.3720	1.3283	0.0000
2024/10/03 11:16:37	0.0416	0.0000	0.0000	0.0000	0.0000	0.0000	0.0778	0.0044	5.0000	23.4163	23.3826	23.3586	1.4267	0.0000
2024/10/03 11:16:38	0.0412	0.0000	0.0000	0.0000	0.0000	0.0000	0.0681	0.0066	5.0000	23.4183	23.3675	23.3716	1.6366	0.0000
2024/10/03 11:16:39	0.0408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0383	0.0016	5.0000	23.4013	23.3724	23.3542	1.4509	0.0000
2024/10/03 11:16:40	0.0331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0719	0.0144	5.0000	23.4107	23.3758	23.3758	1.4982	0.0000
2024/10/03 11:16:41	0.0334	0.0000	0.0000	0.0000	0.0000	0.0000	0.0457	0.0000	5.0000	23.4141	23.3867	23.3674	1.4029	0.0000
2024/10/03 11:16:42	0.0371	0.0000	0.0000	0.0000	0.0000	0.0000	0.0624	0.0026	5.0000	23.4048	23.3615	23.3643	1.1548	0.0000
2024/10/03 11:16:43	0.0371	0.0000	0.0000	0.0000	0.0000	0.0000	0.0772	0.0196	5.0000	23.3975	23.3521	23.3750	1.1569	0.0000
2024/10/03 11:16:44	0.0380	0.0000	0.0000	0.0000	0.0000	0.0000	0.0564	0.0024	5.0000	23.4059	23.3711	23.3610	1.1998	0.0000
2024/10/03 11:16:45	0.0443	0.0000	0.0000	0.0000	0.0000	0.0000	0.0758	0.0036	5.0000	23.4252	23.3648	23.3658	1.2058	0.0000
2024/10/03 11:16:46	0.0441	0.0000	0.0000	0.0000	0.0000	0.0000	0.0582	0.0000	5.0000	23.4155	23.3643	23.3536	1.2876	0.0000
2024/10/03 11:16:46	0.0434	0.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0146	5.0000	23.4182	23.3648	23.3574	1.1906	0.0000
2024/10/03 11:16:47	0.0426	0.0000	0.0000	0.0000	0.0000	0.0000	0.0776	0.0102	5.0000	23.4074	23.3651	23.3604	1.1964	0.0000
2024/10/03 11:16:48	0.0410	0.0000	0.0000	0.0000	0.0000	0.0000	0.0781	0.0274	5.0000	23.4022	23.3711	23.3701	0.9549	0.0000
2024/10/03 11:16:49	0.0414	0.0000	0.0000	0.0000	0.0000	0.0000	0.0742	0.0000	5.0000	23.4208	23.3664	23.3642	1.1165	0.0000
2024/10/03 11:16:50	0.0409	0.0000	0.0000	0.0000	0.0000	0.0000	0.0804	0.0000	5.0000	23.4030	23.3680	23.3595	1.3025	0.0000
2024/10/03 11:16:51	0.0331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0602	0.0108	5.0000	23.4081	23.3797	23.3408	1.2124	0.0000
2024/10/03 11:16:52	0.0331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0655	0.0163	5.0000	23.4186	23.3664	23.3703	1.2245	0.0000
2024/10/03 11:16:53	0.0361	0.0000	0.0000	0.0000	0.0000	0.0000	0.0664	0.0033	5.0000	23.4057	23.3519	23.3642	1.1481	0.0000
2024/10/03 11:16:54	0.0376	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0137	5.0000	23.4046	23.3647	23.3601	1.3015	0.0000
2024/10/03 11:16:55	0.0377	0.0000	0.0000	0.0000	0.0000	0.0000	0.0764	0.0126	5.0000	23.4095	23.3677	23.3783	1.3005	0.0000
2024/10/03 11:16:55	0.0441	0.0000	0.0000	0.0000	0.0000	0.0000	0.0591	0.0149	5.0000	23.4096	23.3615	23.3648	1.2216	0.0000
2024/10/03 11:16:56	0.0438	0.0000	0.0000	0.0000	0.0000	0.0000	0.0688	0.0094	5.0000	23.4004	23.3709	23.3689	1.2892	0.0000
2024/10/03 11:16:57	0.0435	0.0000	0.0000	0.0000	0.0000	0.0000	0.0817	0.0132	5.0000	23.4028	23.3651	23.3548	1.2789	0.0000
2024/10/03 11:16:58	0.0419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0706	0.0185	5.0000	23.3944	23.3601	23.3526	1.4463	0.0000
2024/10/03 11:16:59	0.0412	0.0000	0.0000	0.0000	0.0000	0.0000	0.0698	0.0128	5.0000	23.4071	23.3578	23.3384	1.2008	0.0000
2024/10/03 11:17:00	0.0413	0.0000	0.0000	0.0000	0.0000	0.0000	0.0449	0.0089	5.0000	23.4064	23.3671	23.3598	0.9364	0.0000
2024/10/03 11:17:01	0.0402	0.0000	0.0000	0.0000	0.0000	0.0000	0.0586	0.0000	5.0000	23.4067	23.3730	23.3443	1.1757	0.0000
2024/10/03 11:17:02	0.0338	0.0000	0.0000	0.0000	0.0000	0.0000	0.0609	0.0140	5.0000	23.4080	23.3509	23.3439	1.0939	0.0000
2024/10/03 11:17:03	0.0338	0.0000	0.0000	0.0000	0.0000	0.0000	0.0641	0.0175	5.0000	23.4054	23.3702	23.3635	1.1595	0.0000
2024/10/03 11:17:04	0.0371	0.0000	0.0000	0.0000	0.0000	0.0000	0.0573	0.0117	5.0000	23.4134	23.3541	23.3558	1.2080	0.0000
2024/10/03 11:17:04	0.0383	0.0000	0.0000	0.0000	0.0000	0.0000	0.0740	0.0098	5.0000	23.3958	23.3569	23.3518	1.1181	0.0000
2024/10/03 11:17:05	0.0438	0.0000	0.0000	0.0000	0.0000	0.0000	0.0648	0.0000	5.0000	23.3916	23.3604	23.3646	1.1483	0.0000
2024/10/03 11:17:06	0.0430	0.0000	0.0000	0.0000	0.0000	0.0000	0.0774	0.0098	5.0000	23.4009	23.3601	23.3575	1.1157	0.0000
2024/10/03 11:17:07	0.0419	0.0000	0.0000	0.0000	0.0000	0.0000	0.0767	0.0000	5.0000	23.3997	23.3582	23.3725	1.0157	0.0000
2024/10/03 11:17:08	0.0407	0.0000	0.0000	0.0000	0.0000	0.0000	0.0772	0.0000	5.0000	23.4037	23.3548	23.3488	1.2680	0.0000
2024/10/03 11:17:09	0.0330	0.0000	0.0000	0.0000	0.0000	0.0000	0.0483	0.0095	5.0000	23.4127	23.3505	23.3572	1.1449	0.0000
2024/10/03 11:17:10	0.0332	0.0000	0.0000	0.0000	0.0000	0.0000	0.0796	0.0133	5.0000	23.3981	23.3561	23.3613	1.2332	0.0000
2024/10/03 11:17:11	0.0371	0.0000	0.0000	0.0000	0.0000	0.0000	0.0660	0.0000	5.0000	23.3994	23.3439	23.3524	1.3085	0.0000
2024/10/03 11:17:12	0.0377	0.0000	0.0000	0.0000	0.0000	0.0000	0.0762	0.0138	5.0000	23.4022	23.3652	23.3514	1.3168	0.0000
2024/10/03 11:17:13	0.0375	0.0000	0.0000	0.0000	0.0000	0.0000	0.0851	0.0102	5.0000	23.3965	23.3539	23.3470	1.2680	0.0000
2024/10/03 11:17:13	0.0443	0.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0172	5.0000	23.4089	23.3482	23.3551	1.1411	0.0000
2024/10/03 11:17:14	0.0440	0.0000	0.0000	0.0000	0.0000	0.0000	0.0789	0.0011	5.0000	23.3929	23.3591	23.3639	1.0125	0.0000
2024/10/03 11:17:15	0.0434	0.0000	0.0000	0.0000	0.0000	0.0000	0.0582	0.0090	5.0000	23.4084	23.3795	23.3700	1.2044	0.0000
2024/10/03 11:17:16	0.0425	0.0000	0.0000	0.0000	0.0000	0.0000	0.0429	0.0155	5.0000	23.3949	23.3530	23.3484	1.1289	0.0000
2024/10/03 11:17:17	0.0421	0.0000	0.0000	0.0000	0.0000	0.0000	0.0560	0.0083	5.0000	23.4043	23.3331	23.3571	1.2227	0.0000
2024/10/03 11:17:18	0.0420	0.0000	0.0000	0.0000	0.0000	0.0000	0.0691	0.0129	5.0000	23.3994	23.3516	23.3586	1.1539	0.0000
2024/10/03 11:17:19	0.0399	0.0000	0.0000	0.0000	0.0000	0.0000	0.0850	0.0149	5.0000	23.3976	23.3620	23.3454	1.1704	0.0000
2024/10/03 11:17:20	0.0330	0.0000	0.0000	0.0000	0.0000	0.0000	0.0772	0.0007	5.0000	23.4055	23.3543	23.3556	1.3247	0.0000
