Measurement Started:	2024/09/12 09:24:16

Operator:	Operator_2d226185_e3f33b7d
Diaphragm:	1
Thikness:	1
Porosity:	1
Electrolyte:	1
Electrodes:	1
Electrodes Area [cm²]:	19.250

Measurement Setup:
Current Density Mode:	Constant
Value [mA/cm²]:	NAN
Pump Speed Mode:	Constant
Value [ml/min]:	NAN
Experiment Running Time [h]:	10.00

Measurement Data:
TimeStamp	Voltage [V]	H2 Flow	O2 Flow	H2 Purity [%]	O2 Purity [%]	Current [A]	H2 Pressure [bar]	O2 Pressure [bar]	SetPressure [bar]	Cathode Temp [°C]	Anode Temp [°C]	Cell Inlet Temp [°C]	[H2 Level [%]	O2 Level [%]
2024/09/12 09:25:17	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0563	0.0095	5.0000	24.3477	24.6441	24.8895	1.0052	0.0000
2024/09/12 09:25:18	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0626	0.0000	5.0000	24.3612	24.6432	24.8758	1.1269	0.0000
2024/09/12 09:25:18	0.0247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0626	0.0187	5.0000	24.8840	24.6411	24.8912	1.1458	0.0000
2024/09/12 09:25:19	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0496	0.0000	5.0000	24.8505	24.6461	24.8861	1.0705	0.0000
2024/09/12 09:25:20	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0470	0.0000	5.0000	24.8376	24.6300	24.8778	1.1275	0.0000
2024/09/12 09:25:21	0.0455	0.0000	0.0000	0.0000	0.0000	0.0000	0.0591	0.0000	5.0000	24.7993	24.6438	24.8777	1.0806	0.0000
2024/09/12 09:25:22	0.0273	0.0000	0.0000	0.0000	0.0000	0.0000	0.0811	0.0000	5.0000	24.7714	24.6321	24.8763	1.1543	0.0000
2024/09/12 09:25:23	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0789	0.0057	5.0000	24.7476	24.6450	24.8743	1.2584	0.0000
2024/09/12 09:25:24	0.0273	0.0000	0.0000	0.0000	0.0000	0.0000	0.0687	0.0064	5.0000	24.7509	24.6383	24.8969	1.2893	0.0000
2024/09/12 09:25:25	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0700	0.0046	5.0000	24.7221	24.6534	24.8777	1.0939	0.0000
2024/09/12 09:25:26	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0827	0.0097	5.0000	24.6793	24.6526	24.8694	1.1810	0.0000
2024/09/12 09:25:27	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0418	0.0060	5.0000	24.6543	24.6527	24.8786	1.0814	0.0000
2024/09/12 09:25:28	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0650	0.0000	5.0000	24.6580	24.6550	24.8576	0.8887	0.0000
2024/09/12 09:25:28	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0677	0.0021	5.0000	24.6519	24.6692	24.8474	1.1567	0.0000
2024/09/12 09:25:29	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0712	0.0191	5.0000	24.6441	24.6549	24.8345	1.1553	0.0000
2024/09/12 09:25:30	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0538	0.0152	5.0000	24.6095	24.6571	24.7124	1.1056	0.0000
2024/09/12 09:25:31	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0613	0.0000	5.0000	24.6002	24.6330	24.6422	1.0837	0.0000
2024/09/12 09:25:32	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0070	5.0000	24.5740	24.6419	24.6249	1.0840	0.0000
2024/09/12 09:25:33	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0587	0.0016	5.0000	24.5833	24.6319	24.5788	1.0928	0.0000
2024/09/12 09:25:34	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0601	0.0109	5.0000	24.5738	24.6194	24.5687	1.2516	0.0000
2024/09/12 09:25:35	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0683	0.0198	5.0000	24.5898	24.7439	24.5465	1.2300	0.0000
2024/09/12 09:25:36	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0769	0.0114	5.0000	24.6561	24.6483	24.5206	1.1031	0.0000
2024/09/12 09:25:37	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0703	0.0031	5.0000	24.6270	24.5905	24.5137	1.1107	0.0000
2024/09/12 09:25:38	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0686	0.0014	5.0000	24.6512	24.5707	24.5110	1.2466	0.0000
2024/09/12 09:25:38	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0823	0.0195	5.0000	24.6721	24.5681	24.4879	1.2351	0.0000
2024/09/12 09:25:39	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0898	0.0264	5.0000	24.6810	24.5292	24.4866	1.3949	0.0000
2024/09/12 09:25:40	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0934	0.0403	5.0000	24.6962	24.5075	24.4986	1.2317	0.0000
2024/09/12 09:25:41	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.1016	0.0595	5.0000	24.6943	24.5143	24.4886	0.9944	0.0000
2024/09/12 09:25:42	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.1135	0.0639	5.0000	24.6805	24.5367	24.4615	1.0384	0.0000
2024/09/12 09:25:43	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1368	0.0482	5.0000	24.6883	24.4917	24.4629	1.0145	0.0000
2024/09/12 09:25:44	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1349	0.0740	5.0000	24.6611	24.4662	24.4448	1.1441	0.0000
2024/09/12 09:25:45	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.1303	0.0830	5.0000	24.6479	24.4622	24.4638	1.1058	0.0000
2024/09/12 09:25:46	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1290	0.0734	5.0000	24.6220	24.4888	24.4547	1.0762	0.0000
2024/09/12 09:25:47	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1709	0.1306	5.0000	24.5895	24.4478	24.4431	1.0595	0.0000
2024/09/12 09:25:47	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1843	0.1537	5.0000	24.5988	24.4410	24.4234	1.0910	0.0000
2024/09/12 09:25:48	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1705	0.1330	5.0000	24.5690	24.4244	24.4096	0.9507	0.0000
2024/09/12 09:25:49	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1397	0.1011	5.0000	24.5658	24.4124	24.4277	1.1696	0.0000
2024/09/12 09:25:50	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1456	0.0903	5.0000	24.5490	24.4096	24.4119	1.1149	0.0000
2024/09/12 09:25:51	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.1360	0.0773	5.0000	24.5678	24.4076	24.3920	1.0231	0.0000
2024/09/12 09:25:52	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.1423	0.0955	5.0000	24.5481	24.3974	24.3874	1.1659	0.0000
2024/09/12 09:25:53	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.1429	0.1001	5.0000	24.5573	24.3932	24.3884	1.2051	0.0000
2024/09/12 09:25:54	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1361	0.0476	5.0000	24.5557	24.3799	24.3694	0.5181	0.0000
2024/09/12 09:25:55	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1497	0.0869	5.0000	24.5636	24.3907	24.3730	1.2379	0.0000
2024/09/12 09:25:56	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1425	0.0757	5.0000	24.5226	24.4179	24.4068	1.2701	0.0000
2024/09/12 09:25:57	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1425	0.0681	5.0000	24.5098	24.4251	24.4057	4.2431	0.0000
2024/09/12 09:25:57	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1379	0.0682	5.0000	24.5100	24.4528	24.3842	6.0704	0.0000
2024/09/12 09:25:58	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1578	0.0638	5.0000	24.4993	24.4400	24.3793	7.1781	0.0000
2024/09/12 09:25:59	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1596	0.0616	5.0000	24.4971	24.4382	24.3743	7.2937	0.0000
2024/09/12 09:26:00	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1443	0.1024	5.0000	24.4757	24.4333	24.3760	7.2139	0.0000
2024/09/12 09:26:01	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1498	0.1033	5.0000	24.4883	24.4913	24.3943	2.4379	0.0000
2024/09/12 09:26:02	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1287	0.0836	5.0000	24.4866	24.4684	24.3823	1.8558	0.0000
2024/09/12 09:26:03	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0915	0.0892	5.0000	24.4995	24.4499	24.3636	1.7973	0.0000
2024/09/12 09:26:04	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0990	0.0843	5.0000	24.5409	24.4343	24.3541	2.1052	0.0000
2024/09/12 09:26:05	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1247	0.0949	5.0000	24.5123	24.4023	24.3557	2.2542	0.0000
2024/09/12 09:26:06	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1562	0.1025	5.0000	24.5070	24.3747	24.3474	2.3738	0.0000
2024/09/12 09:26:06	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1363	0.0949	5.0000	24.4937	24.3693	24.3336	2.1911	0.0000
2024/09/12 09:26:07	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1382	0.1188	5.0000	24.5080	24.3638	24.3669	2.1345	0.0000
2024/09/12 09:26:08	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1694	0.1275	5.0000	24.5041	24.3795	24.3269	2.1922	0.0000
2024/09/12 09:26:09	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1722	0.1213	5.0000	24.4975	24.3547	24.3248	7.9271	1.0162
2024/09/12 09:26:10	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1527	0.0959	5.0000	24.4941	24.3328	24.3755	7.0524	2.8161
2024/09/12 09:26:11	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1567	0.1038	5.0000	24.4902	24.3756	24.3716	7.2311	2.8740
2024/09/12 09:26:12	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1539	0.1065	5.0000	24.4868	24.3928	24.3689	7.4334	2.4299
2024/09/12 09:26:13	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1547	0.0950	5.0000	24.5069	24.4028	24.3670	7.1090	2.4063
2024/09/12 09:26:14	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1781	0.1093	5.0000	24.4830	24.4119	24.3779	6.9607	2.1730
2024/09/12 09:26:15	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1528	0.1041	5.0000	24.4737	24.4257	24.3896	6.0495	1.1780
2024/09/12 09:26:16	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1594	0.0952	5.0000	24.4726	24.4340	24.3846	3.3911	0.8472
2024/09/12 09:26:16	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1593	0.1006	5.0000	24.4621	24.4217	24.3874	1.1437	0.4012
2024/09/12 09:26:17	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1538	0.0987	5.0000	24.4613	24.4253	24.3808	2.5328	0.9862
2024/09/12 09:26:18	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1310	0.0874	5.0000	24.4618	24.4186	24.3809	6.8494	0.7737
2024/09/12 09:26:19	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1062	0.0795	5.0000	24.4801	24.4069	24.3756	11.3536	0.9827
2024/09/12 09:26:20	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1147	0.0833	5.0000	24.4527	24.4161	24.3731	16.1032	0.5951
2024/09/12 09:26:21	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1106	0.0843	5.0000	24.4543	24.4013	24.3716	20.0924	0.4519
2024/09/12 09:26:22	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1285	0.0658	5.0000	24.4413	24.3713	24.3622	21.1303	0.2365
2024/09/12 09:26:23	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1327	0.0760	5.0000	24.4496	24.3673	24.3492	21.0818	0.1744
2024/09/12 09:26:24	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1472	0.0854	5.0000	24.4447	24.3876	24.3657	21.2082	0.1975
2024/09/12 09:26:25	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1411	0.0643	5.0000	24.4470	24.3959	24.3651	21.1796	0.2649
2024/09/12 09:26:25	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1242	0.0767	5.0000	24.4450	24.3954	24.3643	21.4910	0.2019
2024/09/12 09:26:26	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.1194	0.0840	5.0000	24.4498	24.4034	24.3707	21.6805	0.1863
2024/09/12 09:26:27	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1026	0.0680	5.0000	24.4398	24.4075	24.3758	23.3973	0.2149
2024/09/12 09:26:28	0.0248	0.0000	0.0000	0.0000	0.0000	0.0000	0.1141	0.0566	5.0000	24.4255	24.3855	24.3683	26.4916	0.3679
2024/09/12 09:26:29	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1109	0.0732	5.0000	24.4559	24.3781	24.3701	29.4168	0.2507
2024/09/12 09:26:30	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0972	0.0557	5.0000	24.4425	24.3767	24.3675	33.3176	0.2674
2024/09/12 09:26:31	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1062	0.0683	5.0000	24.4327	24.3840	24.3625	34.9420	0.1487
2024/09/12 09:26:32	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1009	0.0508	5.0000	24.4351	24.3870	24.3731	26.9543	0.0000
2024/09/12 09:26:33	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1222	0.0796	5.0000	24.4409	24.3608	24.3612	23.4135	0.2976
2024/09/12 09:26:34	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1196	0.0797	5.0000	24.4317	24.3861	24.3534	21.1534	0.2261
2024/09/12 09:26:35	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1352	0.0783	5.0000	24.4218	24.3871	24.3707	18.7394	0.2211
2024/09/12 09:26:35	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1013	0.0644	5.0000	24.4341	24.3824	24.3705	16.1966	0.3329
2024/09/12 09:26:36	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1113	0.0659	5.0000	24.4290	24.3855	24.3573	14.3867	0.1278
2024/09/12 09:26:37	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1034	0.0378	5.0000	24.4287	24.3966	24.3682	13.8281	0.1581
2024/09/12 09:26:38	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1262	0.0482	5.0000	24.4078	24.3911	24.3709	11.7628	0.0000
2024/09/12 09:26:39	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1141	0.0488	5.0000	24.4084	24.3822	24.3682	8.1881	0.0000
2024/09/12 09:26:40	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1395	0.0495	5.0000	24.4124	24.3976	24.3602	3.0902	0.0000
2024/09/12 09:26:41	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1335	0.0508	5.0000	24.3920	24.3914	24.3676	3.5070	0.0000
2024/09/12 09:26:42	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1508	0.0496	5.0000	24.3940	24.3812	24.3593	3.4934	0.0000
2024/09/12 09:26:43	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1384	0.0693	5.0000	24.3894	24.3922	24.3523	5.9163	0.0000
2024/09/12 09:26:43	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1410	0.0666	5.0000	24.3768	24.3928	24.3626	8.6629	0.0000
2024/09/12 09:26:44	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1457	0.0729	5.0000	24.3805	24.3860	24.3661	10.6323	0.0000
2024/09/12 09:26:45	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1418	0.0788	5.0000	24.3677	24.3992	24.3572	11.9631	0.0000
2024/09/12 09:26:46	0.0250	0.0000	0.0000	0.0000	0.0000	0.0000	0.1485	0.0967	5.0000	24.3685	24.4050	24.3702	14.0509	0.0000
2024/09/12 09:26:47	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1641	0.0941	5.0000	24.3788	24.3924	24.3665	16.0316	0.0000
2024/09/12 09:26:48	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1615	0.0911	5.0000	24.3860	24.3916	24.3653	18.1365	0.0000
2024/09/12 09:26:49	0.0249	0.0000	0.0000	0.0000	0.0000	0.0000	0.1651	0.0615	5.0000	24.3735	24.4089	24.3571	20.1413	0.0000
