Measurement Started:	2024/08/28 11:57:14

Operator:	Operator_2d226185_e3f33b7d
Diaphragm:	1
Thikness:	1
Porosity:	1
Electrolyte:	1
Electrodes:	1
Electrodes Area [cm²]:	19.250

Measurement Setup:
Current Density Mode:	Constant
Value [mA/cm²]:	NAN
Pump Speed Mode:	Constant
Value [ml/min]:	NAN
Experiment Running Time [h]:	10.00

Measurement Data:
TimeStamp	Voltage [V]	H2 Flow	O2 Flow	H2 Purity [%]	O2 Purity [%]	Current [A]	H2 Pressure [bar]	O2 Pressure [bar]	SetPressure [bar]	Cathode Temp [°C]	Anode Temp [°C]	Cell Inlet Temp [°C]	[H2 Level [%]	O2 Level [%]
2024/08/28 11:58:03	0.1529	0.0000	0.0000	0.0000	99.3378	0.0000	0.0677	0.0094	5.0000	25.7003	25.5362	25.3173	0.6824	0.0000
2024/08/28 11:58:04	0.1187	0.0000	0.0000	0.0000	99.3384	0.0000	0.0718	0.0000	5.0000	25.6832	25.7579	25.3427	0.6210	0.0000
2024/08/28 11:58:05	0.0965	0.0000	0.0000	0.0000	99.3383	0.0000	0.0633	0.0000	5.0000	25.6857	25.9987	25.3612	0.5503	0.0000
2024/08/28 11:58:06	0.0809	0.0000	0.0000	0.0000	99.3384	0.0000	0.0576	0.0000	5.0000	25.6693	26.1771	25.4301	0.6836	0.0000
2024/08/28 11:58:07	0.0707	0.0000	0.0000	0.0000	99.3389	0.0000	0.0620	0.0012	5.0000	25.6803	26.2598	25.4445	0.7280	0.0000
2024/08/28 11:58:08	0.0623	0.0000	0.0000	0.0000	99.3382	0.0000	0.0790	0.0053	5.0000	25.6819	26.2774	25.4111	0.7133	0.0000
2024/08/28 11:58:09	0.0553	0.0000	0.0000	0.0000	99.3386	0.0000	0.0639	0.0113	5.0000	25.6710	26.3046	25.4289	0.5891	0.0000
2024/08/28 11:58:10	0.0502	0.0000	0.0000	0.0000	99.3392	0.0000	0.0830	0.0222	5.0000	25.6600	26.3176	25.4270	0.6858	0.0000
2024/08/28 11:58:11	0.0463	0.0000	0.0000	0.0000	99.3386	0.0000	0.0682	0.0003	5.0000	25.6609	26.2851	25.4233	0.8583	0.0000
2024/08/28 11:58:12	0.0417	0.0000	0.0000	0.0000	99.3390	0.0000	0.0685	0.0000	5.0000	25.6566	26.3160	25.4149	0.6174	0.0000
2024/08/28 11:58:13	0.0381	0.0000	0.0000	0.0000	99.3389	0.0000	0.0645	0.0000	5.0000	25.6663	26.3539	25.4172	0.7403	0.0000
2024/08/28 11:58:13	0.0350	0.0000	0.0000	0.0000	99.3384	0.0000	0.0680	0.0070	5.0000	25.6491	26.3486	25.4029	0.7811	0.0000
2024/08/28 11:58:14	0.0324	0.0000	0.0000	0.0000	99.3390	0.0000	0.0643	0.0120	5.0000	25.6564	26.2874	25.4103	0.7538	0.0000
2024/08/28 11:58:15	0.0299	0.0000	0.0000	0.0000	99.3387	0.0000	0.0809	0.0139	5.0000	25.6558	26.2928	25.3913	0.7736	0.0000
2024/08/28 11:58:16	0.0278	0.0000	0.0000	0.0000	99.3389	0.0000	0.0663	0.0152	5.0000	25.6506	26.2992	25.4128	0.7613	0.0000
2024/08/28 11:58:17	0.0264	0.0000	0.0000	0.0000	99.3393	0.0000	0.0534	0.0141	5.0000	25.6414	26.2170	25.4106	0.7475	0.0000
2024/08/28 11:58:18	0.0243	0.0000	0.0000	0.0000	99.3389	0.0000	0.0677	0.0086	5.0000	25.6583	26.1619	25.4130	0.8137	0.0000
2024/08/28 11:58:19	0.0249	0.0000	0.0000	0.0000	99.3391	0.0000	0.0694	0.0000	5.0000	25.6591	26.1774	25.3885	0.7515	0.0000
2024/08/28 11:58:20	0.0250	0.0000	0.0000	0.0000	99.3391	0.0000	0.0756	0.0261	5.0000	25.6368	26.1535	25.4067	0.5394	0.0000
2024/08/28 11:58:21	0.0249	0.0000	0.0000	0.0000	99.3389	0.0000	0.0649	0.0054	5.0000	25.6308	26.0617	25.3970	0.7114	0.0000
2024/08/28 11:58:22	0.0250	0.0000	0.0000	0.0000	99.3395	0.0000	0.0541	0.0133	5.0000	25.6388	26.0616	25.3853	0.6743	0.0000
2024/08/28 11:58:22	0.0250	0.0000	0.0000	0.0000	99.3388	0.0000	0.0564	0.0060	5.0000	25.6363	26.0800	25.3888	0.7136	0.0000
2024/08/28 11:58:23	0.0250	0.0000	0.0000	0.0000	99.3391	0.0000	0.0859	0.0127	5.0000	25.6303	26.0733	25.3926	0.6414	0.0000
2024/08/28 11:58:24	0.0251	0.0000	0.0000	0.0000	99.3391	0.0000	0.0786	0.0116	5.0000	25.6287	26.0255	25.3852	0.6798	0.0000
2024/08/28 11:58:25	0.0250	0.0000	0.0000	0.0000	99.3392	0.0000	0.0732	0.0072	5.0000	25.6236	26.0271	25.3772	0.7142	0.0000
2024/08/28 11:58:26	0.0251	0.0000	0.0000	0.0000	99.3390	0.0000	0.0732	0.0222	5.0000	25.6166	26.0374	25.3825	0.4893	0.0000
2024/08/28 11:58:27	0.0249	0.0000	0.0000	0.0000	99.3391	0.0000	0.0688	0.0088	5.0000	25.6200	25.9920	25.3880	0.6366	0.0000
2024/08/28 11:58:28	0.0250	0.0000	0.0000	0.0000	99.3387	0.0000	0.0595	0.0000	5.0000	25.6110	25.9796	25.3927	0.7404	0.0000
2024/08/28 11:58:29	0.0250	0.0000	0.0000	0.0000	99.3390	0.0000	0.0645	0.0071	5.0000	25.6135	26.0105	25.3675	0.7151	0.0000
2024/08/28 11:58:30	0.0251	0.0000	0.0000	0.0000	99.3392	0.0000	0.0684	0.0109	5.0000	25.6142	26.0275	25.3747	0.8775	0.0000
2024/08/28 11:58:31	0.0251	0.0000	0.0000	0.0000	99.3390	0.0000	0.0746	0.0193	5.0000	25.6040	25.9706	25.3766	0.7899	0.0000
2024/08/28 11:58:31	0.0251	0.0000	0.0000	0.0000	99.3388	0.0000	0.0584	0.0048	5.0000	25.6006	26.0283	25.3620	0.5423	0.0000
2024/08/28 11:58:32	0.0250	0.0000	0.0000	0.0000	99.3393	0.0000	0.0718	0.0234	5.0000	25.5965	26.0939	25.3659	0.7243	0.0000
2024/08/28 11:58:33	0.0251	0.0000	0.0000	0.0000	99.3394	0.0000	0.0698	0.0225	5.0000	25.5970	26.1084	25.3599	0.6231	0.0000
2024/08/28 11:58:34	0.0250	0.0000	0.0000	0.0000	99.3392	0.0000	0.0724	0.0001	5.0000	25.5999	26.1570	25.3538	0.6997	0.0000
2024/08/28 11:58:35	0.0251	0.0000	0.0000	0.0000	99.3391	0.0000	0.0583	0.0031	5.0000	25.5936	26.1732	25.3715	0.6998	0.0000
2024/08/28 11:58:36	0.0250	0.0000	0.0000	0.0000	99.3394	0.0000	0.0821	0.0137	5.0000	25.5968	26.1825	25.3385	0.6640	0.0000
2024/08/28 11:58:37	0.0250	0.0000	0.0000	0.0000	99.3391	0.0000	0.0789	0.0155	5.0000	25.5962	26.2086	25.3494	0.6641	0.0000
2024/08/28 11:58:38	0.0250	0.0000	0.0000	0.0000	99.3390	0.0000	0.0964	0.0058	5.0000	25.5968	26.2269	25.3405	0.5573	0.0000
2024/08/28 11:58:39	0.0251	0.0000	0.0000	0.0000	99.3389	0.0000	0.0871	0.0062	5.0000	25.6120	26.2164	25.3520	0.7316	0.0000
2024/08/28 11:58:40	0.0633	0.0000	0.0000	0.0000	99.3393	0.0000	0.0741	0.0067	5.0000	25.6397	26.0749	25.3483	0.7291	0.0000
2024/08/28 11:58:40	0.0619	0.0000	0.0000	0.0000	99.3391	0.0000	0.0711	0.0084	5.0000	25.6583	25.9498	25.3627	0.7501	0.0000
2024/08/28 11:58:41	0.0536	0.0000	0.0000	0.0000	99.3386	0.0000	0.0743	0.0005	5.0000	25.6928	25.8168	25.3539	0.7892	0.0000
2024/08/28 11:58:42	0.0580	0.0000	0.0000	0.0000	99.3391	0.0000	0.0716	0.0131	5.0000	25.6574	25.7480	25.3575	0.6361	0.0000
2024/08/28 11:58:43	0.0645	0.0000	0.0000	0.0000	99.3390	0.0000	0.0698	0.0091	5.0000	25.6839	25.6920	25.3388	0.8536	0.0000
2024/08/28 11:58:44	0.0677	0.0000	0.0000	0.0000	99.3393	0.0000	0.0699	0.0121	5.0000	25.6704	25.6654	25.3498	0.5562	0.0000
2024/08/28 11:58:45	0.0689	0.0000	0.0000	0.0000	99.3389	0.0000	0.0505	0.0000	5.0000	25.6703	25.6460	25.3531	0.7139	0.0000
2024/08/28 11:58:46	0.0698	0.0000	0.0000	0.0000	99.3401	0.0000	0.0599	0.0137	5.0000	25.6781	25.6111	25.3531	0.5622	0.0000
2024/08/28 11:58:47	0.0717	0.0000	0.0000	0.0000	99.3394	0.0000	0.0644	0.0000	5.0000	25.6389	25.5964	25.3409	0.7353	0.0000
2024/08/28 11:58:48	0.0719	0.0000	0.0000	0.0000	99.3392	0.0000	0.0677	0.0000	5.0000	25.1188	25.5679	25.3556	0.9022	0.0000
2024/08/28 11:58:49	0.0689	0.0000	0.0000	0.0000	99.3390	0.0000	0.0816	0.0097	5.0000	25.0127	25.5400	25.3407	0.5713	0.0000
2024/08/28 11:58:49	0.0665	0.0000	0.0000	0.0000	99.3393	0.0000	0.0826	0.0079	5.0000	24.9260	25.5409	25.3103	0.6800	0.0000
2024/08/28 11:58:50	0.0652	0.0000	0.0000	0.0000	99.3390	0.0000	0.0737	0.0109	5.0000	24.9328	25.5170	25.2978	0.6756	0.0000
2024/08/28 11:58:51	0.0614	0.0000	0.0000	0.0000	99.3388	0.0000	0.1108	0.0000	5.0000	24.8757	25.5074	25.3073	0.6168	0.0000
2024/08/28 11:58:52	0.0560	0.0000	0.0000	0.0000	99.3392	0.0000	0.0953	0.0143	5.0000	24.9228	25.4386	25.3073	0.4316	0.0000
2024/08/28 11:58:53	0.0534	0.0000	0.0000	0.0000	99.3394	0.0000	0.0969	0.0099	5.0000	24.8911	25.3716	25.2699	0.7188	0.0000
2024/08/28 11:58:54	0.0511	0.0000	0.0000	0.0000	99.3394	0.0000	0.0766	0.0000	5.0000	24.9698	25.2944	25.2060	0.7088	0.0000
2024/08/28 11:58:55	0.0492	0.0000	0.0000	0.0000	99.3392	0.0000	0.0839	0.0095	5.0000	25.0401	25.3042	25.2101	0.6680	0.0000
2024/08/28 11:58:56	0.0483	0.0000	0.0000	0.0000	99.3390	0.0000	0.0782	0.0054	5.0000	25.0724	25.3367	25.2350	0.8041	0.0000
2024/08/28 11:58:57	0.0497	0.0000	0.0000	0.0000	99.3392	0.0000	0.0663	0.0000	5.0000	25.1032	25.3245	25.2503	0.6949	0.0000
2024/08/28 11:58:58	0.0508	0.0000	0.0000	0.0000	99.3400	0.0000	0.0621	0.0136	5.0000	25.1270	25.3446	25.2342	0.7645	0.0000
2024/08/28 11:58:58	0.0560	0.0000	0.0000	0.0000	99.3396	0.0000	0.0598	0.0103	5.0000	25.1300	25.3695	25.1592	0.7517	0.0000
2024/08/28 11:58:59	0.0604	0.0000	0.0000	0.0000	99.3399	0.0000	0.0629	0.0022	5.0000	25.1203	25.3571	25.0424	0.6374	0.0000
2024/08/28 11:59:00	0.0598	0.0000	0.0000	0.0000	99.3397	0.0000	0.0832	0.0186	5.0000	25.1457	25.3597	24.9433	0.7048	0.0000
2024/08/28 11:59:01	0.0594	0.0000	0.0000	0.0000	99.3388	0.0000	0.0790	0.0116	5.0000	25.1467	25.3666	24.9128	0.7067	0.0000
2024/08/28 11:59:02	0.0593	0.0000	0.0000	0.0000	99.3389	0.0000	0.0646	0.0013	5.0000	25.1514	25.3315	24.8964	0.8220	0.0000
2024/08/28 11:59:03	0.0571	0.0000	0.0000	0.0000	99.3392	0.0000	0.0731	0.0050	5.0000	25.1670	25.3149	24.8457	0.8707	0.0000
2024/08/28 11:59:04	0.0555	0.0000	0.0000	0.0000	99.3390	0.0000	0.0821	0.0087	5.0000	25.1606	25.0487	24.8038	0.6705	0.0000
2024/08/28 11:59:05	0.0530	0.0000	0.0000	0.0000	99.3397	0.0000	0.0616	0.0027	5.0000	25.1845	24.8274	24.7879	0.6670	0.0000
2024/08/28 11:59:06	0.0513	0.0000	0.0000	0.0000	99.3399	0.0000	0.0932	0.0072	5.0000	25.1502	24.6698	24.7621	0.6844	0.0000
2024/08/28 11:59:07	0.0502	0.0000	0.0000	0.0000	99.3398	0.0000	0.0869	0.0142	5.0000	25.1671	24.6266	24.7484	0.6825	0.0000
2024/08/28 11:59:08	0.0484	0.0000	0.0000	0.0000	99.3398	0.0000	0.0742	0.0397	5.0000	25.1649	24.6304	24.7273	0.7382	0.0000
2024/08/28 11:59:08	0.0466	0.0000	0.0000	0.0000	99.3390	0.0000	0.0852	0.0384	5.0000	25.1575	24.6087	24.6949	0.8570	0.0000
2024/08/28 11:59:09	0.0446	0.0000	0.0000	0.0000	99.3391	0.0000	0.0746	0.0168	5.0000	25.1523	24.5741	24.6366	0.6675	0.0000
2024/08/28 11:59:10	0.0424	0.0000	0.0000	0.0000	99.3395	0.0000	0.0676	0.0185	5.0000	25.1615	24.6635	24.6177	0.6812	0.0000
2024/08/28 11:59:11	0.0405	0.0000	0.0000	0.0000	99.3393	0.0000	0.0779	0.0112	5.0000	25.1375	24.7159	24.6516	0.8536	0.0000
2024/08/28 11:59:12	0.0386	0.0000	0.0000	0.0000	99.3397	0.0000	0.0817	0.0176	5.0000	25.1347	24.7453	24.6948	0.6762	0.0000
2024/08/28 11:59:13	0.0368	0.0000	0.0000	0.0000	99.3397	0.0000	0.0845	0.0255	5.0000	25.1217	24.7753	24.6958	0.7561	0.0000
2024/08/28 11:59:14	0.0352	0.0000	0.0000	0.0000	99.3399	0.0000	0.0690	0.0198	5.0000	25.1228	24.8127	24.7216	0.8149	0.0000
2024/08/28 11:59:15	0.0403	0.0000	0.0000	0.0000	99.3405	0.0000	0.0792	0.1725	5.0000	25.1096	24.7790	24.6605	0.7905	0.0000
2024/08/28 11:59:16	0.0374	0.0000	0.0000	0.0000	99.3399	0.0000	0.0651	0.1301	5.0000	25.1314	24.5819	24.4897	0.7287	0.0000
2024/08/28 11:59:17	0.0351	0.0000	0.0000	0.0000	99.3393	0.0000	0.1106	0.0815	5.0000	25.0675	24.5404	24.5341	0.9026	0.0000
2024/08/28 11:59:17	0.0328	0.0000	0.0000	0.0000	99.3392	0.0000	0.1432	0.0866	5.0000	24.9579	24.5510	24.4745	0.6842	0.0000
2024/08/28 11:59:18	0.0308	0.0000	0.0000	0.0000	99.3399	0.0000	0.1332	0.0682	5.0000	24.9519	24.6873	24.4428	0.6183	0.0000
2024/08/28 11:59:19	0.0291	0.0000	0.0000	0.0000	99.3398	0.0000	0.1721	0.0963	5.0000	24.8618	24.6944	24.5105	0.8644	0.0000
2024/08/28 11:59:20	0.0276	0.0000	0.0000	0.0000	99.3400	0.0000	0.1642	0.0908	5.0000	24.8401	24.7096	24.5787	0.6841	0.0000
2024/08/28 11:59:21	0.0265	0.0000	0.0000	0.0000	99.3396	0.0000	0.1563	0.0801	5.0000	24.8280	24.7177	24.5892	0.6703	0.0000
2024/08/28 11:59:22	0.0255	0.0000	0.0000	0.0000	99.3399	0.0000	0.1590	0.0968	5.0000	24.8261	24.5877	24.5815	0.6880	0.0000
2024/08/28 11:59:23	0.0242	0.0000	0.0000	0.0000	99.3399	0.0000	0.1835	0.0994	5.0000	24.8212	24.5352	24.5948	0.6954	0.0000
2024/08/28 11:59:24	0.0248	0.0000	0.0000	0.0000	99.3398	0.0000	0.1686	0.0992	5.0000	24.8056	24.5645	24.5630	0.6460	0.0000
2024/08/28 11:59:25	0.0250	0.0000	0.0000	0.0000	99.3402	0.0000	0.1550	0.0798	5.0000	24.8281	24.6360	24.5651	0.7321	0.0000
2024/08/28 11:59:26	0.0251	0.0000	0.0000	0.0000	99.3401	0.0000	0.1639	0.0894	5.0000	24.8322	24.6904	24.5660	0.6416	0.0000
2024/08/28 11:59:26	0.0251	0.0000	0.0000	0.0000	99.3398	0.0000	0.1636	0.0785	5.0000	24.8630	24.6799	24.5672	0.5053	0.0000
2024/08/28 11:59:27	0.0251	0.0000	0.0000	0.0000	99.3398	0.0000	0.1575	0.0933	5.0000	24.8222	24.6600	24.5653	0.2397	0.0000
2024/08/28 11:59:28	0.0251	0.0000	0.0000	0.0000	99.3406	0.0000	0.1712	0.1024	5.0000	24.8233	24.5225	24.5664	0.4836	0.0000
2024/08/28 11:59:29	0.0251	0.0000	0.0000	0.0000	99.3397	0.0000	0.1766	0.0920	5.0000	24.8898	24.5228	24.5469	1.5069	2.8090
2024/08/28 11:59:30	0.0250	0.0000	0.0000	0.0000	99.3402	0.0000	0.1833	0.0860	5.0000	24.9174	24.5728	24.5516	8.8295	2.9333
2024/08/28 11:59:31	0.0251	0.0000	0.0000	0.0000	99.3401	0.0000	0.1340	0.0953	5.0000	24.9184	24.5276	24.5330	8.4315	3.0271
2024/08/28 11:59:32	0.0250	0.0000	0.0000	0.0000	99.3400	0.0000	0.1432	0.0802	5.0000	24.9196	24.5097	24.5326	4.6123	24.1302
2024/08/28 11:59:33	0.0250	0.0000	0.0000	0.0000	99.3401	0.0000	0.1182	0.0801	5.0000	24.9341	24.5135	24.5500	3.6717	4.5197
2024/08/28 11:59:34	0.0249	0.0000	0.0000	0.0000	99.3399	0.0000	0.1055	0.0480	5.0000	24.8819	24.4935	24.5329	3.7373	7.9130
2024/08/28 11:59:35	0.0251	0.0000	0.0000	0.0000	99.3401	0.0000	0.0892	0.0342	5.0000	24.7938	24.5216	24.5437	3.7973	5.1812
2024/08/28 11:59:36	0.0250	0.0000	0.0000	0.0000	99.3400	0.0000	0.0926	0.0186	5.0000	24.7894	24.5673	24.5473	3.7857	6.0380
2024/08/28 11:59:36	0.0251	0.0000	0.0000	0.0000	99.3399	0.0000	0.1086	0.0394	5.0000	24.8000	24.6338	24.5505	3.8590	6.1543
2024/08/28 11:59:37	0.0250	0.0000	0.0000	0.0000	99.3402	0.0000	0.0934	0.0186	5.0000	24.8244	24.6829	24.5627	3.7513	6.4700
2024/08/28 11:59:38	0.0250	0.0000	0.0000	0.0000	99.3398	0.0000	0.0881	0.0141	5.0000	24.7837	24.7040	24.5574	3.6585	6.9271
2024/08/28 11:59:39	0.0250	0.0000	0.0000	0.0000	99.3399	0.0000	0.0855	0.0248	5.0000	24.7794	24.7117	24.5671	3.7827	7.3898
2024/08/28 11:59:40	0.0251	0.0000	0.0000	0.0000	99.3403	0.0000	0.1063	0.0000	5.0000	24.8160	24.7228	24.5777	3.7303	7.4345
2024/08/28 11:59:41	0.0251	0.0000	0.0000	0.0000	99.3402	0.0000	0.1183	0.0262	5.0000	24.8245	24.7188	24.5712	3.8230	7.7205
2024/08/28 11:59:42	0.0251	0.0000	0.0000	0.0000	99.3397	0.0000	0.0999	0.0312	5.0000	24.8416	24.7188	24.5654	3.8257	8.0747
2024/08/28 11:59:43	0.0249	0.0000	0.0000	0.0000	99.3401	0.0000	0.0789	0.0294	5.0000	24.8644	24.6604	24.5257	3.8440	8.0962
2024/08/28 11:59:44	0.0250	0.0000	0.0000	0.0000	99.3402	0.0000	0.0877	0.0334	5.0000	24.8521	24.5496	24.5131	3.9055	7.9978
2024/08/28 11:59:45	0.0250	0.0000	0.0000	0.0000	99.3406	0.0000	0.0899	0.0177	5.0000	24.8765	24.5320	24.4624	3.9671	8.1971
2024/08/28 11:59:45	0.0250	0.0000	0.0000	0.0000	99.3402	0.0000	0.0867	0.0206	5.0000	24.8512	24.5364	24.4369	3.7385	8.4444
2024/08/28 11:59:46	0.0250	0.0000	0.0000	0.0000	99.3401	0.0000	0.1063	0.0208	5.0000	24.8401	24.5014	24.4342	3.6786	8.4542
2024/08/28 11:59:47	0.0250	0.0000	0.0000	0.0000	99.3408	0.0000	0.1147	0.0358	5.0000	24.8115	24.4794	24.3955	3.5552	8.7328
2024/08/28 11:59:48	0.0251	0.0000	0.0000	0.0000	99.3403	0.0000	0.1245	0.0380	5.0000	24.7958	24.4766	24.3836	3.5557	8.4436
2024/08/28 11:59:49	0.0250	0.0000	0.0000	0.0000	99.3405	0.0000	0.1151	0.0314	5.0000	24.7809	24.4551	24.3799	3.4196	8.6518
2024/08/28 11:59:50	0.0251	0.0000	0.0000	0.0000	99.3404	0.0000	0.1009	0.0445	5.0000	24.7792	24.4382	24.3731	3.3292	8.5591
2024/08/28 11:59:51	0.0250	0.0000	0.0000	0.0000	99.3400	0.0000	0.1164	0.0351	5.0000	24.7796	24.4333	24.3628	3.2391	8.6219
2024/08/28 11:59:52	0.0250	0.0000	0.0000	0.0000	99.3409	0.0000	0.1088	0.0471	5.0000	24.7643	24.4321	24.3610	3.1862	8.7094
2024/08/28 11:59:53	0.0250	0.0000	0.0000	0.0000	99.3402	0.0000	0.1273	0.0649	5.0000	24.7449	24.4110	24.3387	3.7552	8.5672
2024/08/28 11:59:54	0.0250	0.0000	0.0000	0.0000	99.3403	0.0000	0.1345	0.0642	5.0000	24.7623	24.4198	24.3375	3.9304	7.1814
2024/08/28 11:59:55	0.0251	0.0000	0.0000	0.0000	99.3410	0.0000	0.1617	0.1031	5.0000	24.7840	24.3799	24.3383	3.7772	5.2148
2024/08/28 11:59:55	0.0294	0.0000	0.0000	0.0000	99.3402	0.0000	0.1574	0.0917	5.0000	24.8225	24.3935	24.3299	3.7582	3.4828
2024/08/28 11:59:56	0.0250	0.0000	0.0000	0.0000	99.3407	0.0000	0.1586	0.1030	5.0000	24.8364	24.3624	24.3342	3.8414	0.0000
2024/08/28 11:59:57	0.0247	0.0000	0.0000	0.0000	99.3407	0.0000	0.1359	0.0819	5.0000	24.6561	24.3343	24.3136	3.8809	0.0000
2024/08/28 11:59:58	0.0251	0.0000	0.0000	0.0000	99.3410	0.0000	0.1446	0.0914	5.0000	24.6663	24.2990	24.3066	3.9925	0.3356
2024/08/28 11:59:59	0.0249	0.0000	0.0000	0.0000	99.3408	0.0000	0.1630	0.0763	5.0000	24.6547	24.3196	24.3111	3.9532	0.6637
2024/08/28 12:00:00	0.0249	0.0000	0.0000	0.0000	99.3403	0.0000	0.1392	0.0484	5.0000	24.6412	24.2853	24.3011	3.7219	2.6339
2024/08/28 12:00:01	0.0250	0.0000	0.0000	0.0000	99.3409	0.0000	0.1353	0.0622	5.0000	24.6448	24.3071	24.2706	2.5131	1.9394
2024/08/28 12:00:02	0.0249	0.0000	0.0000	0.0000	99.3406	0.0000	0.1252	0.0493	5.0000	24.6195	24.3997	24.2726	6.9712	1.7589
